date,surface,winner_id,loser_id,winner_name,loser_name,predicted_win_prob,actual_winner,r_w_global_before,r_l_global_before,r_w_global_after,r_l_global_after,r_w_surface_before,r_l_surface_before,brier,year
2000-01-10,Hard,102021,101647,Michael Chang,Byron Black,0.569474484468912,1,1532.5901498634703,1484.0,1546.366966360465,1470.2231835030052,1532.5901498634703,1484.0,0.18535221952330908,2000
2000-01-10,Hard,101320,103066,Magnus Gustafsson,Mark Nielsen,0.5011517801992627,1,1500.8003402714896,1500.0,1516.7634833051131,1484.0368569663765,1500.8003402714896,1500.0,0.24884954639836476,2000
2000-01-10,Hard,102103,102765,Michael Sell,Nicolas Escude,0.4325823326830027,1,1484.8001864471694,1531.9338167652902,1502.9575518013132,1513.7764514111464,1484.8001864471694,1531.9338167652902,0.3219628091834626,2000
2000-01-10,Hard,102854,101964,Sjeng Schalken,Goran Ivanisevic,0.5448732520613027,1,1515.26525157861,1484.0,1529.8293075126485,1469.4359440659616,1515.26525157861,1484.0,0.20714035668925454,2000
2000-01-10,Hard,102494,103082,Tomas Behrend,Markus Hantschk,0.40412976398403133,1,1483.2959744553432,1550.7483166714835,1502.3638220078542,1531.6804691189725,1483.2959744553432,1550.7483166714835,0.3550613381697262,2000
2000-01-10,Hard,103292,102227,Gaston Gaudio,Sargis Sargsian,0.5249121770306854,1,1517.3250994544119,1500.0,1532.52790978943,1484.797189664982,1517.3250994544119,1500.0,0.22570843953372283,2000
2000-01-10,Hard,102562,102035,Jiri Novak,Jonas Bjorkman,0.4552706752858512,1,1468.8355688353406,1500.0,1486.2669072261933,1482.5686616091473,1468.8355688353406,1500.0,0.2967300372035326,2000
2000-01-10,Hard,101820,102950,Marc Rosset,Fernando Vicente,0.5279551127834389,1,1503.445480762701,1484.0,1518.550917153631,1468.89456360907,1503.445480762701,1484.0,0.22282637554729592,2000
2000-01-10,Hard,102563,102785,Thomas Johansson,Glenn Weiner,0.4759375592796664,1,1483.266777579336,1500.0,1500.0367756823866,1483.2300018969493,1483.266777579336,1500.0,0.27464144177375316,2000
2000-01-17,Hard,102450,103206,Tim Henman,Sebastien Grosjean,0.5140271352269105,1,1516.032274952924,1506.2826647498148,1531.5834066256627,1490.731533077076,1516.032274952924,1506.2826647498148,0.23616962529576357,2000
2000-01-17,Hard,102905,101917,Stefan Koubek,Grant Stafford,0.49921994503938766,1,1499.4579618562761,1500.0,1515.4829236150158,1483.9750382412603,1499.4579618562761,1500.0,0.25078066344635386,2000
2000-01-17,Hard,101792,102644,Slava Dosedel,Franco Squillari,0.5459911582096011,1,1516.1822343813262,1484.1337147832717,1530.710517318619,1469.605431845979,1516.1822343813262,1484.1337147832717,0.20612402842385946,2000
2000-01-17,Hard,101948,102286,Pete Sampras,Wayne Black,0.5,1,1500.0,1500.0,1516.0,1484.0,1500.0,1500.0,0.25,2000
2000-01-17,Hard,102271,102950,Hicham Arazi,Fernando Vicente,0.5230367856531314,1,1484.9135031191054,1468.89456360907,1500.176325978205,1453.6317407499703,1484.9135031191054,1468.89456360907,0.22749390784009693,2000
2000-01-17,Hard,102765,103714,Nicolas Escude,Andreas Vinciguerra,0.5198155232781122,1,1513.7764514111464,1500.0,1529.1423546662468,1484.6340967448996,1513.7764514111464,1500.0,0.2305771316846732,2000
2000-01-17,Hard,102882,102776,Mark Philippoussis,Andrew Ilie,0.5219905178924243,1,1500.0,1484.7095590623633,1515.2963034274424,1469.413255634921,1500.0,1484.7095590623633,0.2284930649847527,2000
2000-01-17,Hard,101736,103151,Andre Agassi,Mariano Zabaleta,0.5240668692075855,1,1500.0,1483.263693206478,1515.2298601853572,1468.0338330211207,1500.0,1483.263693206478,0.22651234498586953,2000
2000-01-17,Hard,102338,101888,Yevgeny Kafelnikov,Daniel Vacek,0.477738389314185,1,1483.2652514336262,1498.7444365511853,1499.9776229755723,1482.0320650092392,1483.2652514336262,1498.7444365511853,0.2727571899961418,2000
2000-01-17,Hard,103018,102179,Max Mirnyi,Antony Dupuis,0.5459219227804837,1,1516.0,1484.0,1530.5304984710244,1469.4695015289756,1516.0,1484.0,0.20618690021137304,2000
2000-01-17,Hard,103151,101889,Mariano Zabaleta,Todd Woodbridge,0.4770389994381494,1,1468.0338330211207,1484.0,1484.7685850391,1467.2652479820208,1468.0338330211207,1484.0,0.2734882081086519,2000
2000-01-17,Hard,101962,103163,Younes El Aynaoui,Tommy Haas,0.52301167813768,1,1513.8995636592203,1497.8981077110639,1529.1631899588147,1482.6344814114696,1513.8995636592203,1497.8981077110639,0.22751785919303216,2000
2000-01-17,Hard,103507,102133,Juan Carlos Ferrero,Laurence Tieleman,0.5471640620292868,1,1516.1343647941421,1483.263693206478,1530.625114809205,1468.7729431914152,1516.1343647941421,1483.263693206478,0.20506038671781562,2000
2000-01-17,Hard,103819,102466,Roger Federer,Jan Kroslak,0.5019319994849785,1,1485.3424974259929,1484.0,1501.2806734424735,1468.0618239835194,1485.3424974259929,1484.0,0.24807173313703149,2000
2000-01-17,Hard,103096,102839,Arnaud Clement,Nicolas Lapentti,0.4494286349166497,1,1485.5061712597856,1520.7673235006512,1503.1244549424528,1503.149039817984,1485.5061712597856,1520.7673235006512,0.3031288280497439,2000
2000-01-17,Hard,103017,102494,Nicolas Kiefer,Tomas Behrend,0.542546747773744,1,1532.0,1502.3638220078542,1546.6385040712403,1487.725317936614,1532.0,1502.3638220078542,0.20926347797237857,2000
2000-01-17,Hard,102223,103566,Karim Alami,Michael Llodra,0.5,1,1500.0,1500.0,1516.0,1484.0,1500.0,1500.0,0.25,2000
2000-01-17,Hard,101965,102563,Wayne Ferreira,Thomas Johansson,0.4999470755389175,1,1500.0,1500.0367756823866,1516.0016935827546,1484.035082099632,1500.0,1500.0367756823866,0.2500529272620811,2000
2000-01-17,Hard,101532,101964,Francisco Clavet,Goran Ivanisevic,0.5519254148565759,1,1505.6479766228551,1469.4359440659616,1519.9863633474447,1455.097557341372,1505.6479766228551,1469.4359440659616,0.20077083385145164,2000
2000-01-17,Hard,102796,101150,Magnus Norman,Gianluca Pozzi,0.662072468319414,1,1600.0611581264168,1483.2283771674797,1610.8748391401955,1472.414696153701,1600.0611581264168,1483.2283771674797,0.11419501666773343,2000
2000-01-17,Hard,102162,101735,Chris Woodruff,Richard Fromberg,0.5006981613303425,1,1483.2358580947484,1482.7507255982644,1499.2135169321775,1466.7730667608353,1483.2358580947484,1482.7507255982644,0.24930232609890068,2000
2000-01-17,Hard,103294,102061,Christophe Rochus,Kevin Ullyett,0.5010552472096003,1,1484.0,1483.2667380470264,1499.9662320892928,1467.3005059577335,1484.0,1483.2667380470264,0.2489458663370731,2000
2000-01-17,Hard,103720,102437,Lleyton Hewitt,Adrian Voinea,0.6812659278455214,1,1637.889028040928,1505.9337569282377,1648.0885183498713,1495.7342666192944,1637.889028040928,1505.9337569282377,0.10159140875217636,2000
2000-01-17,Hard,102338,103294,Yevgeny Kafelnikov,Christophe Rochus,0.5000163928030836,1,1499.9776229755723,1499.9662320892928,1515.9770984058737,1483.9667566589915,1499.9776229755723,1499.9662320892928,0.24998360746564036,2000
2000-01-17,Hard,101965,101532,Wayne Ferreira,Francisco Clavet,0.49426585065810535,1,1516.0016935827546,1519.9863633474447,1532.1851863616953,1503.802870568504,1516.0016935827546,1519.9863633474447,0.2557670298105698,2000
2000-01-17,Hard,101736,102338,Andre Agassi,Yevgeny Kafelnikov,0.498924639415895,1,1515.2298601853572,1515.9770984058737,1531.2642717240485,1499.9426868671824,1515.2298601853572,1515.9770984058737,0.2510765169844908,2000
2000-01-17,Hard,102338,102796,Yevgeny Kafelnikov,Magnus Norman,0.3455683264270193,1,1499.9426868671824,1610.8748391401955,1520.8845004215177,1589.9330255858602,1499.9426868671824,1610.8748391401955,0.42828081537553236,2000
2000-01-17,Hard,101736,101948,Andre Agassi,Pete Sampras,0.5219529300902301,1,1531.2642717240485,1516.0,1546.5617779611612,1500.7024937628873,1531.2642717240485,1516.0,0.2285290010493164,2000
2000-01-17,Hard,102338,101962,Yevgeny Kafelnikov,Younes El Aynaoui,0.48808826235280156,1,1520.8845004215177,1529.1631899588147,1537.265676026228,1512.7820143541044,1520.8845004215177,1529.1631899588147,0.26205362714097413,2000
2000-01-17,Hard,102796,103017,Magnus Norman,Nicolas Kiefer,0.5619853192270956,1,1589.9330255858602,1546.6385040712403,1603.949495370593,1532.6220342865074,1589.9330255858602,1546.6385040712403,0.19185686057258935,2000
2000-01-17,Hard,101948,102162,Pete Sampras,Chris Woodruff,0.5021427967903092,1,1500.7024937628873,1499.2135169321775,1516.6339242655974,1483.2820864294674,1500.7024937628873,1499.2135169321775,0.2478617947877754,2000
2000-01-17,Hard,101736,102271,Andre Agassi,Hicham Arazi,0.5663602220303076,1,1546.5617779611612,1500.176325978205,1560.4382508561914,1486.2998530831749,1546.5617779611612,1500.176325978205,0.18804345703760417,2000
2000-01-17,Hard,102035,103181,Jonas Bjorkman,Jiri Vanek,0.4749353147225501,1,1482.5686616091473,1500.0,1499.3707315380257,1483.1979300711216,1482.5686616091473,1500.0,0.27569292372550747,2000
2000-01-17,Hard,101962,103096,Younes El Aynaoui,Arnaud Clement,0.5138947667693431,1,1512.7820143541044,1503.1244549424528,1528.3373818174855,1487.5690874790716,1512.7820143541044,1503.1244549424528,0.23629829777423134,2000
2000-01-17,Hard,102796,102035,Magnus Norman,Jonas Bjorkman,0.6461146002492908,1,1603.949495370593,1499.3707315380257,1615.2738281626157,1488.046398746003,1603.949495370593,1499.3707315380257,0.12523487615671924,2000
2000-01-17,Hard,103017,101965,Nicolas Kiefer,Wayne Ferreira,0.5006286743684399,1,1532.6220342865074,1532.1851863616953,1548.6019167067172,1516.2053039414855,1532.6220342865074,1532.1851863616953,0.2493717208630216,2000
2000-01-17,Hard,102162,102450,Chris Woodruff,Tim Henman,0.4309331967750251,1,1483.2820864294674,1531.5834066256627,1501.4922241326667,1513.3732689224635,1483.2820864294674,1531.5834066256627,0.3238370265326922,2000
2000-01-17,Hard,101948,101792,Pete Sampras,Slava Dosedel,0.4797532314607012,1,1516.6339242655974,1530.710517318619,1533.281820858855,1514.0626207253613,1516.6339242655974,1530.710517318619,0.2706567001755828,2000
2000-01-17,Hard,102271,102765,Hicham Arazi,Nicolas Escude,0.4386552952177366,1,1486.2998530831749,1529.1423546662468,1504.2628836362073,1511.1793241132143,1486.2998530831749,1529.1423546662468,0.3151078775870864,2000
2000-01-17,Hard,101736,102882,Andre Agassi,Mark Philippoussis,0.564601369507336,1,1560.4382508561914,1515.2963034274424,1574.3710070319567,1501.3635472516771,1560.4382508561914,1515.2963034274424,0.18957196743488738,2000
2000-01-17,Hard,102338,102905,Yevgeny Kafelnikov,Stefan Koubek,0.5313068913666141,1,1537.265676026228,1515.4829236150158,1552.2638555024964,1500.4847441387474,1537.265676026228,1515.4829236150158,0.21967323008042686,2000
2000-01-17,Hard,103294,103018,Christophe Rochus,Max Mirnyi,0.4333877350468982,1,1483.9667566589915,1530.5304984710244,1502.0983491374907,1512.3989059925252,1483.9667566589915,1530.5304984710244,0.321049458795284,2000
2000-01-17,Hard,101962,103507,Younes El Aynaoui,Juan Carlos Ferrero,0.4967077351539063,1,1528.3373818174855,1530.625114809205,1544.4427342925605,1514.5197623341298,1528.3373818174855,1530.625114809205,0.2533031038539105,2000
2000-01-17,Hard,103096,103819,Arnaud Clement,Roger Federer,0.480277679677949,1,1487.5690874790716,1501.2806734424735,1504.2002017293773,1484.6495591921678,1487.5690874790716,1501.2806734424735,0.2701112902409366,2000
2000-01-17,Hard,103017,102223,Nicolas Kiefer,Karim Alami,0.5467807061640526,1,1548.6019167067172,1516.0,1563.1049341094676,1501.4969825972496,1548.6019167067172,1516.0,0.20540772830515483,2000
2000-01-17,Hard,102796,103720,Magnus Norman,Lleyton Hewitt,0.4529157860555256,1,1615.2738281626157,1648.0885183498713,1632.7805230088388,1630.5818235036481,1615.2738281626157,1648.0885183498713,0.29930113714724343,2000
2000-01-17,Hard,103720,102374,Lleyton Hewitt,Alex Corretja,0.6342590884185713,1,1630.5818235036481,1534.9445610940418,1642.2855326742538,1523.2408519234361,1630.5818235036481,1534.9445610940418,0.13376641440441447,2000
2000-01-17,Hard,102437,102287,Adrian Voinea,Albert Portas,0.49386142463898336,1,1495.7342666192944,1500.0,1511.9307010308469,1483.8035655884476,1495.7342666192944,1500.0,0.25617625746847944,2000
2000-01-17,Hard,101735,102809,Richard Fromberg,Axel Pretzsch,0.4523278474784455,1,1466.7730667608353,1500.0,1484.298575641525,1482.4744911193102,1466.7730667608353,1500.0,0.2999447866475928,2000
2000-01-17,Hard,103294,102610,Christophe Rochus,Albert Costa,0.5270787278085075,1,1502.0983491374907,1483.263693206478,1517.2318298476184,1468.1302124963502,1502.0983491374907,1483.263693206478,0.22365452969121974,2000
2000-01-17,Hard,103163,102642,Tommy Haas,Cyril Saulnier,0.4750297998957152,1,1482.6344814114696,1500.0,1499.4335278148067,1483.2009535966629,1482.6344814114696,1500.0,0.2755937109975329,2000
2000-01-17,Hard,101962,103157,Younes El Aynaoui,Arvind Parmar,0.5636116625672665,1,1544.4427342925605,1500.0,1558.407161090408,1486.0355732021526,1544.4427342925605,1500.0,0.1904347810473053,2000
2000-01-17,Hard,102133,103252,Laurence Tieleman,Alberto Martin,0.43444105406444516,1,1468.7729431914152,1514.5917502534217,1486.870829461353,1496.4938639834838,1468.7729431914152,1514.5917502534217,0.3198569213277358,2000
2000-01-17,Hard,103507,102401,Juan Carlos Ferrero,Scott Draper,0.5426187398425871,1,1514.5197623341298,1484.8331936368504,1529.155962659167,1470.1969933118132,1514.5197623341298,1484.8331936368504,0.209197617143183,2000
2000-01-17,Hard,103819,102021,Roger Federer,Michael Chang,0.41210408782863217,1,1484.6495591921678,1546.366966360465,1503.4622283816516,1527.5542971709813,1484.6495591921678,1546.366966360465,0.34562160354780463,2000
2000-01-17,Hard,102466,101826,Jan Kroslak,Alex Lopez Moron,0.4770791968713649,1,1468.0618239835194,1484.0,1484.7952896836357,1467.2665342998837,1468.0618239835194,1484.0,0.27344616634469676,2000
2000-01-17,Hard,103096,102770,Arnaud Clement,John Van Lottum,0.505816389305628,1,1504.2002017293773,1500.1583781594804,1520.0140772715972,1484.3445026172606,1504.2002017293773,1500.1583781594804,0.24421744107892662,2000
2000-01-17,Hard,102839,102446,Nicolas Lapentti,Andrei Medvedev,0.5275298133572222,1,1503.149039817984,1484.0,1518.268085790553,1468.880954027431,1503.149039817984,1484.0,0.22322807726626134,2000
2000-01-17,Hard,103017,103084,Nicolas Kiefer,Guillermo Canas,0.589829649093519,1,1563.1049341094676,1500.0,1576.2303853384751,1486.8745487709925,1563.1049341094676,1500.0,0.16823971676274577,2000
2000-01-17,Hard,102494,101897,Tomas Behrend,Fernando Meligeni,0.5053609580220345,1,1487.725317936614,1484.0,1503.553767279909,1468.171550656705,1487.725317936614,1484.0,0.2446677818488795,2000
2000-01-17,Hard,102223,102455,Karim Alami,Lorenzo Manta,0.47813160735964816,1,1501.4969825972496,1516.7023986633528,1518.1967711617408,1500.0026100988616,1501.4969825972496,1516.7023986633528,0.27234661923702436,2000
2000-01-17,Hard,103566,103292,Michael Llodra,Gaston Gaudio,0.4306133590589984,1,1484.0,1532.52790978943,1502.2203725101122,1514.3075372793178,1484.0,1532.52790978943,0.324201146882077,2000
2000-01-17,Hard,102563,101900,Thomas Johansson,Nicklas Kulti,0.47704079321615406,1,1484.035082099632,1500.0,1500.7697767167151,1483.265305382917,1484.035082099632,1500.0,0.2734863319599894,2000
2000-01-17,Hard,101965,102567,Wayne Ferreira,George Bastl,0.5002954560876095,1,1516.2053039414855,1516.0,1532.195849346682,1500.0094545948034,1516.2053039414855,1516.0,0.2497046312066902,2000
2000-01-17,Hard,102061,103420,Kevin Ullyett,Michal Tabara,0.45198388610347945,1,1467.3005059577335,1500.768656696543,1484.8370216024223,1483.2321410518543,1467.3005059577335,1500.768656696543,0.3003216610902441,2000
2000-01-17,Hard,102179,101675,Antony Dupuis,Martin Rodriguez,0.45617582348731184,1,1469.4695015289756,1500.0,1486.8718751773815,1482.597626351594,1469.4695015289756,1500.0,0.2957447349597033,2000
2000-01-17,Hard,103018,101086,Max Mirnyi,Ronald Agenor,0.5178358890407427,1,1512.3989059925252,1500.0,1527.8281575432216,1484.5707484493037,1512.3989059925252,1500.0,0.23248222989713094,2000
2000-01-17,Hard,102905,103250,Stefan Koubek,Rodolphe Cadart,0.5006976024397217,1,1500.4847441387474,1500.0,1516.4624208606763,1484.022323278071,1500.4847441387474,1500.0,0.2493028842094422,2000
2000-01-17,Hard,102776,102562,Andrew Ilie,Jiri Novak,0.47576465205294527,1,1469.413255634921,1486.2669072261933,1486.1887867692267,1469.4913760918876,1469.413255634921,1486.2669072261933,0.2748227000371695,2000
2000-01-17,Hard,102882,103171,Mark Philippoussis,Raemon Sluiter,0.5019622921598276,1,1501.3635472516771,1500.0,1517.3007539025627,1484.0627933491144,1501.3635472516771,1500.0,0.24804155843069295,2000
2000-01-17,Hard,102765,101990,Nicolas Escude,Richard Krajicek,0.5160827906619149,1,1511.1793241132143,1500.0,1526.6646748120331,1484.5146493011812,1511.1793241132143,1500.0,0.23417586549356012,2000
2000-01-17,Hard,103714,102233,Andreas Vinciguerra,Leander Paes,0.4779010942065953,1,1484.6340967448996,1500.0,1501.3412617302886,1483.292835014611,1484.6340967448996,1500.0,0.27258726743067047,2000
2000-01-17,Hard,102271,102966,Hicham Arazi,Fredrik Jonsson,0.5051236718177639,1,1504.2628836362073,1500.7024671725246,1520.098926138039,1484.866424670693,1504.2628836362073,1500.7024671725246,0.2449025801951323,2000
2000-01-17,Hard,102950,101774,Fernando Vicente,Todd Martin,0.4355628362309776,1,1453.6317407499703,1498.657654269922,1471.693729990579,1480.5956650293133,1453.6317407499703,1498.657654269922,0.3185893118436182,2000
2000-01-17,Hard,101948,102025,Pete Sampras,Mikael Tillstrom,0.5248500483550129,1,1533.281820858855,1516.0,1548.4866193114947,1500.7952015473604,1533.281820858855,1516.0,0.22576747654823356,2000
2000-01-17,Hard,101532,103103,Francisco Clavet,Dominik Hrbaty,0.5252747233954698,1,1503.802870568504,1486.225211958807,1518.994079419849,1471.034003107462,1503.802870568504,1486.225211958807,0.22536408824724774,2000
2000-01-17,Hard,102286,101820,Wayne Black,Marc Rosset,0.4504404971320933,1,1484.0,1518.550917153631,1501.585904091773,1500.965013061858,1484.0,1518.550917153631,0.30201564719242086,2000
2000-01-17,Hard,101792,103387,Slava Dosedel,Paradorn Srichaphan,0.5202266936820393,1,1514.0626207253613,1500.0,1529.415366527536,1484.6472541978253,1514.0626207253613,1500.0,0.2301824254552677,2000
2000-01-17,Hard,102450,102783,Tim Henman,Rainer Schuettler,0.45033246637406155,1,1513.3732689224635,1548.0,1530.9626299984934,1530.41063892397,1513.3732689224635,1548.0,0.30213439752242216,2000
2000-01-17,Hard,103206,102422,Sebastien Grosjean,Michael Hill,0.4866647670876847,1,1490.731533077076,1500.0,1507.1582605302701,1483.5732725468058,1490.731533077076,1500.0,0.263513061349141,2000
2000-01-17,Hard,102162,102872,Chris Woodruff,James Sekulov,0.5021430983013564,1,1501.4922241326667,1500.0030377867738,1517.4236449870234,1484.071616932417,1501.4922241326667,1500.0030377867738,0.24786149456897288,2000
2000-01-17,Hard,102338,102533,Yevgeny Kafelnikov,Jens Knippschild,0.5969946561568145,1,1552.2638555024964,1484.0,1565.1600265054783,1471.1038289970181,1552.2638555024964,1484.0,0.1624133071661642,2000
2000-01-17,Hard,101888,101969,Daniel Vacek,Orlin Stanoytchev,0.4741650909496851,1,1482.0320650092392,1500.0,1498.8587820988494,1483.1732829103898,1482.0320650092392,1500.0,0.276502351575953,2000
2000-01-17,Hard,101917,103498,Grant Stafford,Marat Safin,0.5010722927527691,1,1483.9750382412603,1483.2299317781294,1499.9407248731718,1467.264245146218,1483.9750382412603,1483.2299317781294,0.24892885705897855,2000
2000-01-17,Hard,102644,101185,Franco Squillari,Mark Woodforde,0.4983190381978522,1,1469.605431845979,1470.7734881425968,1485.6592226236478,1454.719697364928,1469.605431845979,1470.7734881425968,0.25168378743472813,2000
2000-01-17,Hard,101964,101611,Goran Ivanisevic,Cedric Pioline,0.4161468929032829,1,1455.097557341372,1513.9203330818914,1473.780856768467,1495.2370336547965,1455.097557341372,1513.9203330818914,0.34088445066649065,2000
2000-01-17,Hard,102796,102821,Magnus Norman,Cecil Mamiit,0.6822965815259079,1,1632.7805230088388,1500.0,1642.9470324000097,1489.8334906088292,1632.7805230088388,1500.0,0.1009354621101241,2000
2000-01-17,Hard,101150,102720,Gianluca Pozzi,Tomas Zib,0.48333358421999834,1,1472.414696153701,1484.0,1488.948021458661,1467.46667469504,1472.414696153701,1484.0,0.2669441851949535,2000
2000-01-17,Hard,102025,102205,Mikael Tillstrom,Sebastien Lareau,0.5011443850197675,1,1500.7952015473604,1500.0,1516.7585812267278,1484.0366203206327,1500.7952015473604,1500.0,0.24885692459730593,2000
2000-01-17,Hard,101948,101885,Pete Sampras,Wayne Arthurs,0.5917524893224462,1,1548.4866193114947,1484.0,1561.5505396531764,1470.9360796583182,1548.4866193114947,1484.0,0.16666602997441943,2000
2000-01-17,Hard,101774,101647,Todd Martin,Byron Black,0.5149227676196714,1,1480.5956650293133,1470.2231835030052,1496.1181364654838,1454.7007120668347,1480.5956650293133,1470.2231835030052,0.23529992137375935,2000
2000-01-17,Hard,102950,102238,Fernando Vicente,Alberto Berasategui,0.4823949693449014,1,1471.693729990579,1483.9320173970716,1488.257090971542,1467.3686564161085,1471.693729990579,1483.9320173970716,0.2679149677594655,2000
2000-01-17,Hard,102271,103031,Hicham Arazi,Julian Alonso,0.5288924570054515,1,1520.098926138039,1500.0,1535.1743675138644,1484.9245586241746,1520.098926138039,1500.0,0.22194231706636036,2000
