player_name,surface,rating,last_match
Illia Biloborodko,Clay,1483.5684764520201,2022-09-15
Mauricio Doria Medina,Clay,1483.5503462671873,2012-04-06
Jack Brasington,Clay,1483.4839716638717,2003-04-21
Alberto Brizzi,Clay,1483.4795737497145,2008-07-14
Lefteris Alexiou,Clay,1483.4722945224905,2007-07-20
Cedric Kauffmann,Clay,1483.47133859386,2001-05-28
Jonathan Dasnieres De Veigy,Clay,1483.4637251063261,2012-05-27
Alex Fairbanks,Clay,1483.4264503684494,2018-02-03
Wilfredo Gonzalez,Clay,1483.4254147534518,2020-03-06
Ingo Neumuller,Clay,1483.4117813855644,2003-07-21
David Luque Velasco,Clay,1483.4103927923227,2006-05-01
Federico Agustin Gomez,Clay,1483.4063745117137,2024-09-18
Andy Fahlke,Clay,1483.3948470880036,2000-05-01
Claudio Dias Conduto,Clay,1483.3945840343592,2010-03-05
Georgio Bedran,Clay,1483.360144219881,2006-04-07
Lofo Ramiaramanana,Clay,1483.3557668200917,2015-03-06
Tigran Martirosyan,Clay,1483.3283523961884,2001-07-20
James Sekulov,Clay,1483.307804924836,2000-11-20
Levar Harper Griffith,Clay,1483.290242971789,2001-08-27
Miloslav Mecir Jr,Clay,1483.2888568645378,2014-10-13
Fred Hemmes,Clay,1483.2796876112245,2004-01-12
David Mullins,Clay,1483.2783834913018,2004-07-16
Christophe Tholl,Clay,1483.2760529644381,2018-02-03
Miles Maclagan,Clay,1483.2704060800272,2003-07-28
Lauri Kiiski,Clay,1483.2701859973815,2006-07-21
Juan Sebastian Vivanco,Clay,1483.2658906421016,2011-09-16
Alti Vahkal,Clay,1483.263693206478,2005-03-04
Leander Paes,Clay,1483.263693206478,2008-04-11
Iurie Gorban,Clay,1483.263693206478,2001-07-20
Seyed Akbar Taheri Rahaghi,Clay,1483.263693206478,2003-02-07
Ben Patael,Clay,1483.256543638099,2020-03-06
Thehan Sanjaya Wijemanne,Clay,1483.2325775554195,2020-03-06
Terence Nugent,Clay,1483.230990001784,2005-07-15
Fernando Romboli,Clay,1483.228951786999,2011-02-07
John Doran,Clay,1483.220102800087,2003-07-11
Mikhail Ledovskikh,Clay,1483.216206784983,2015-04-27
Christopher Lawson,Clay,1483.207354207838,2009-07-10
Yaraslav Shyla,Clay,1483.1869774997228,2018-02-02
Jorge Villanueva,Clay,1483.1697398062836,2006-04-07
Alexander Kudryavtsev,Clay,1483.1553331130967,2016-06-27
Arnau Brugues Davi,Clay,1483.1514073156948,2013-02-04
Alex Kuznetsov,Clay,1483.14734091427,2016-07-18
Diego Duran,Clay,1483.1442332241654,2024-02-02
Salvador Andres Bolanos,Clay,1483.117471875353,2014-04-04
Diego Acuna,Clay,1483.1066392430237,2004-02-06
Luka Mikrut,Clay,1483.1045129541715,2024-07-22
Todd Reid,Clay,1483.0735615180797,2005-01-17
Phuong Van Nguyen,Clay,1483.0584358457675,2020-03-06
Bostjan Osabnik,Clay,1483.041988711275,2005-09-23
Yuki Bhambri,Clay,1483.0087434931943,2023-02-03
Kacper Zuk,Clay,1482.9936640836468,2023-01-02
Mariano Delfino,Clay,1482.9631319356574,2003-05-26
Mikal Oliver Statham,Clay,1482.9462517286424,2009-09-18
Menelaos Efstathiou,Clay,1482.8682002719215,2024-02-03
Slah Mbarek,Clay,1482.8666594588115,2008-04-11
Relja Fiser Dulic,Clay,1482.86382409317,2001-07-20
Petros Chrysochos,Clay,1482.8625672261294,2024-02-03
Vaclav Safranek,Clay,1482.8186702980352,2018-04-06
Yi Zhou,Clay,1482.7965018378368,2024-10-02
Gonzalo Bueno,Clay,1482.7929425903678,2024-09-13
Roberto Marcora,Clay,1482.7794308001146,2021-10-04
Brandon Burke,Clay,1482.7734795111846,2009-03-06
Todd Woodbridge,Clay,1482.7158779425838,2005-03-04
Conor Gannon,Clay,1482.7106647822332,2024-09-13
Massimo Dellacqua,Clay,1482.7086097176523,2008-06-15
Tomas Tenconi,Clay,1482.5717797657599,2005-05-23
Ando Rasolomalala,Clay,1482.5560334708546,2012-04-06
Anil Yuksel,Clay,1482.5517451737958,2017-04-07
Muhammad Shoaib,Clay,1482.4869587158328,2024-09-14
Jose Antonio Velazquez,Clay,1482.4737446838233,2003-04-04
Rodolphe Cadart,Clay,1482.4386858545602,2007-10-22
Blaise Bicknell,Clay,1482.4108557741872,2024-02-03
Daniel Berta,Clay,1482.363866389075,2009-07-13
Andreas Haider Maurer,Clay,1482.3498948851905,2018-05-28
Alexander Merino,Clay,1482.3464170864263,2017-02-03
Sebastian Quiros,Clay,1482.3440919766806,2016-03-04
Faris Zakaryia,Clay,1482.307536946599,2024-09-13
Petr Nesterov,Clay,1482.2399771386224,2024-09-14
Ruben Bemelmans,Clay,1482.2316710760185,2021-09-18
Sergei Bubka,Clay,1482.1728868541354,2012-09-14
Lucas Arnold Ker,Clay,1482.134724901891,2004-04-09
Piero Demichelli,Clay,1482.134001118579,2004-02-06
Patrick Ciorcila,Clay,1482.1308823390689,2014-04-21
Hernan Casanova,Clay,1482.1062977333233,2022-07-25
Jared Donaldson,Clay,1482.0496784165582,2019-03-04
Noam Behr,Clay,1482.0448633572844,2001-10-01
Jad Ballout,Clay,1482.0245291212295,2018-02-03
Ismar Gorcic,Clay,1481.9664383878041,2010-07-09
Damar Johnson,Clay,1481.95119994357,2009-03-06
Andres Molteni,Clay,1481.8922464725495,2015-02-23
Rodrigo Arus,Clay,1481.8912619625607,2018-02-03
Arthur De Greef,Clay,1481.881285227584,2019-02-01
Alexander Ritschard,Clay,1481.859438687509,2024-04-01
Moez Echargui,Clay,1481.8515912816229,2024-07-29
Vladimir Obradovic,Clay,1481.8458755928837,2002-05-03
Emilio Nava,Clay,1481.7800088501385,2024-07-15
Dinko Halachev,Clay,1481.7732078913887,2014-04-04
Ignacio Hirigoyen,Clay,1481.7036407941937,2002-04-22
Timo Fleischfresser,Clay,1481.6640429769207,2000-07-10
Ivan Cerovic,Clay,1481.5291188161073,2006-02-10
Nicklas Timfjord,Clay,1481.4865335390098,2000-07-10
Dawood Sayed Hashim,Clay,1481.4737765729717,2015-03-06
Axel Pretzsch,Clay,1481.4579869297538,2002-07-08
Marc Fornell Mestres,Clay,1481.3958522833818,2007-04-09
Guillaume Rufin,Clay,1481.3953990742389,2013-08-26
Ivan Endara,Clay,1481.3546054700764,2018-02-02
Martin Vaisse,Clay,1481.3133093632343,2014-05-18
Lucas Catarina,Clay,1481.3007479359196,2023-09-15
Walter Trusendi,Clay,1481.2981045560423,2012-07-09
Todd Larkham,Clay,1481.261571267981,2004-01-19
Philip Bester,Clay,1481.1138841108527,2016-03-04
Jeff Tarango,Clay,1481.1126999990079,2002-02-11
Julien Varlet,Clay,1481.1020562555598,2003-05-26
Pedro Sousa,Clay,1481.093955392828,2023-04-03
Federico Gaio,Clay,1481.0654693478548,2022-01-31
Andrew Ilie,Clay,1480.9463772551715,2003-07-28
Nemanja Kontic,Clay,1480.9456229469165,2009-03-06
Oscar Ortiz,Clay,1480.9341424610473,2001-02-09
Emil Ruusuvuori,Clay,1480.8119525428658,2024-07-29
Alexey Vatutin,Clay,1480.5830095890637,2024-10-14
Gabriel Trifu,Clay,1480.4017294004439,2003-02-07
Riccardo Bellotti,Clay,1480.2426264053722,2017-05-01
Adrien Bossel,Clay,1480.2074496723437,2017-02-03
Sanchai Ratiwatana,Clay,1480.1142281744899,2010-09-17
Mehdi Bouabbane,Clay,1480.071867673694,2007-04-06
Rogerio Dutra Silva,Clay,1479.976388801433,2019-02-11
David Sherwood,Clay,1479.9435011566065,2005-09-23
David Souto,Clay,1479.9349263103827,2018-04-07
Ante Pavic,Clay,1479.849554853633,2017-02-03
Martin Antonio Vergara Del Puerto,Clay,1479.8354193859072,2024-02-03
Oscar Rodriguez Sanchez,Clay,1479.7747088278106,2005-03-04
Enzo Couacaud,Clay,1479.6370392222784,2024-07-22
Frederik Nielsen,Clay,1479.5585105637108,2020-03-06
Nicolas Devilder,Clay,1479.3713731106168,2012-05-27
Evghenii Plugariov,Clay,1479.355168180197,2002-07-12
Noam Okun,Clay,1479.2677314600285,2013-02-01
Bu Yunchaokete,Clay,1479.2406582456301,2024-11-04
Adam Moundir,Clay,1479.2183499069517,2023-09-16
Andreas Vinciguerra,Clay,1479.1835815663599,2013-07-08
Alexander Waske,Clay,1479.1207534347523,2007-08-27
Devin Mullings,Clay,1479.0738671753554,2009-07-10
Jaroslav Levinsky,Clay,1478.7528387567372,2003-07-14
Martin Damm Sr,Clay,1478.720275536309,2002-02-18
Yasutaka Uchiyama,Clay,1478.6784664362124,2024-09-18
Galo Blanco,Clay,1478.6280726616826,2006-04-24
Chun Hsin Tseng,Clay,1478.5174215512218,2024-09-18
Rudolf Molleker,Clay,1478.5077373345007,2024-07-15
Sebastien De Chaunac,Clay,1478.281256503216,2009-09-21
Prajnesh Gunneswaran,Clay,1478.1683113459833,2023-02-03
Sebo Kiss,Clay,1478.1516745330857,2011-09-16
Vincenzo Santopadre,Clay,1478.089643084382,2004-02-09
Liam Broady,Clay,1478.0140829057284,2024-07-01
Frank Condor,Clay,1477.9720035210114,2005-04-25
Lukas Dlouhy,Clay,1477.4958465034526,2010-07-09
Alexandre Sidorenko,Clay,1477.4005215945444,2016-09-19
George Tsivadze,Clay,1477.228924402283,2019-09-13
Yann Marti,Clay,1477.1887236866771,2016-07-18
Juan Manuel Cerundolo,Clay,1477.053054701161,2024-02-26
Sharmal Dissanayake,Clay,1477.048097373743,2020-03-06
Vitaliy Sachko,Clay,1476.9824627049932,2024-09-13
Mounir El Aarej,Clay,1476.9026764585458,2008-04-11
Federico Browne,Clay,1476.6067584327275,2004-05-17
Ivo Minar,Clay,1476.4526754754402,2012-09-14
Nenad Zimonjic,Clay,1476.3498664204435,2017-04-07
Daniel Elahi Galan,Clay,1476.348045674636,2024-07-29
Pablo Bianchi,Clay,1476.3222917260725,2002-07-12
Edgardo Massa,Clay,1476.249375085333,2006-10-02
Tomas Behrend,Clay,1475.9168140635243,2006-07-17
Otto Virtanen,Clay,1475.609024222432,2024-10-14
Noah Rubin,Clay,1475.5521663302527,2021-08-23
Daniel Melo,Clay,1475.5289681956083,2002-09-09
Michael Ryderstedt,Clay,1475.5213904116026,2012-09-14
Woong Sun Jun,Clay,1475.478846470977,2008-09-19
Mario Radic,Clay,1475.4787523340415,2003-07-21
Dawid Olejniczak,Clay,1475.4540904239238,2008-06-23
Prakash Amritraj,Clay,1475.355339638511,2013-07-08
Andrea Stoppini,Clay,1475.30843645271,2009-02-09
Jae Sung An,Clay,1475.257726729212,2008-02-08
Mili Poljicak,Clay,1475.1841014671793,2024-07-22
Clemens Trimmel,Clay,1475.036341425587,2001-04-06
Gianni Mina,Clay,1475.017602165817,2015-05-17
Ilia Kushev,Clay,1474.9222311857272,2006-07-21
Giulio Zeppieri,Clay,1474.7149241515358,2024-05-27
David Skoch,Clay,1474.5939706111394,2008-06-09
Patrick Rafter,Clay,1474.4009210893173,2001-11-30
Hugo Grenier,Clay,1474.3150446181673,2024-08-26
Pfungwa Mahefu,Clay,1474.1671289586986,2006-07-21
Nicolai Budkov Kjaer,Clay,1474.1464826870128,2024-09-13
Hady Habib,Clay,1474.1146654224563,2024-09-14
Jesse Witten,Clay,1474.0686051374612,2010-06-21
Gabriel Moraru,Clay,1474.0106460835902,2012-04-23
Lucas Gomez,Clay,1473.953218074427,2019-09-14
Mischa Zverev,Clay,1473.8011293133598,2021-03-22
Robin Roshardt,Clay,1473.653065738305,2008-07-07
Timothy Neilly,Clay,1473.6308388918242,2009-07-10
Tatsuma Ito,Clay,1473.609696507591,2020-01-20
Yordan Kanev,Clay,1473.5820473085,2007-07-20
Victor Ionita,Clay,1473.5801144819914,2006-09-11
Jordi Samper Montana,Clay,1473.5015676298046,2018-05-21
Laurent Lokoli,Clay,1473.4928785026634,2023-07-03
Abedallah Shelbayh,Clay,1473.3744244624281,2024-04-01
Mikelis Libietis,Clay,1473.348072308504,2017-02-03
Luis David Martinez,Clay,1473.2906119605,2020-03-06
Michael Linzer,Clay,1473.1516517695973,2016-07-18
Theodoros Angelinos,Clay,1473.098021062672,2014-04-04
Michael Chang,Clay,1473.0926769560954,2003-08-25
Torsten Popp,Clay,1473.0130551534298,2006-07-17
Henrik Sillanpaa,Clay,1472.989240806241,2015-07-17
Amro Ghoneim,Clay,1472.918083378273,2004-04-09
Ivo Klec,Clay,1472.8520812626862,2013-01-07
Vit Kopriva,Clay,1472.68455623047,2024-07-22
Mike Bryan,Clay,1472.6750316366317,2008-02-08
Srinath Prahlad,Clay,1472.6229165733937,2000-07-21
Flavio Cipolla,Clay,1472.6174040812016,2013-07-08
Alexander Skrypko,Clay,1472.6098816704791,2004-09-24
Harsh Mankad,Clay,1472.578724058824,2005-06-13
Goran Tosic,Clay,1472.5424265084198,2009-07-10
Mohsen Hossein Zade,Clay,1472.1931855249975,2018-02-03
Eldad Campbell,Clay,1472.1173890322293,2007-04-06
Jose Antonio Sanchez De Luna,Clay,1472.1017766942834,2008-05-11
Kristjan Tamm,Clay,1472.0959722685984,2024-09-13
Joao Menezes,Clay,1472.0873165228732,2021-07-24
Predrag Rusevski,Clay,1472.0653084918183,2010-07-09
Johnny Arcilla,Clay,1472.0340378601006,2014-04-04
Aditya Hari Sasongko,Clay,1471.8132260458187,2017-02-03
Jerry Joseph,Clay,1471.7185005691683,2003-02-07
Mark Merklein,Clay,1471.6947607845748,2004-02-06
Hugo Dellien,Clay,1471.608846777014,2024-09-13
Marcelo Filippini,Clay,1471.5480464569382,2000-07-24
Oscar Burrieza,Clay,1471.4417131036846,2001-07-09
Harold Mayot,Clay,1471.4109077813873,2024-11-04
Dennis Van Scheppingen,Clay,1471.3803616749212,2007-02-19
Guillem Burniol,Clay,1471.3207465691949,2006-04-10
Daniel Evans,Clay,1471.2128554991357,2024-10-14
Johan Nikles,Clay,1471.1943214899034,2022-05-16
Nicklas Kulti,Clay,1471.1906756478552,2000-07-10
Jan Kroslak,Clay,1471.1895282513874,2002-02-08
Gonzalo Escobar,Clay,1471.155808668196,2024-09-14
Daniel Dutra Da Silva,Clay,1471.1459445106,2022-07-25
Francesco Piccari,Clay,1471.1202976661552,2009-05-17
Jose Roberto Velasco,Clay,1470.9841562060606,2008-04-11
Stefano Travaglia,Clay,1470.9701603626697,2023-08-28
Jean Christophe Faurel,Clay,1470.9529452853199,2006-07-31
Markus Hantschk,Clay,1470.9418970626043,2004-01-05
Yew Ming Si,Clay,1470.835995192337,2010-09-27
Farrukh Dustov,Clay,1470.8126521390259,2016-07-15
Julen Uriguen,Clay,1470.8105794345374,2010-07-09
Favel Antonio Freyre Perdomo,Clay,1470.7921331583884,2007-02-09
Jan Hernych,Clay,1470.7607258937662,2016-06-20
Muzammil Murtaza,Clay,1470.7097161765375,2022-09-16
Austin Krajicek,Clay,1470.697385963077,2017-07-17
Younes Lalami Laaroussi,Clay,1470.6890902790885,2024-09-14
Mirza Basic,Clay,1470.6763750382977,2024-09-14
Federico Rodriguez,Clay,1470.6302309813636,2005-07-15
Eleftherios Christou,Clay,1470.6272120731328,2010-07-09
Manuel Sanchez,Clay,1470.5237074726965,2020-03-06
Go Soeda,Clay,1470.4633118086708,2020-08-31
Gwinyai Tongoona,Clay,1470.4578709709285,2006-07-21
Ricardo Chile Fonte,Clay,1470.4014526735655,2005-07-15
George Khrikadze,Clay,1470.370323522106,2009-07-10
Andreas Seppi,Clay,1470.3533755779986,2022-06-06
Ota Fukarek,Clay,1470.3160028218304,2002-09-30
Tigre Hank,Clay,1470.2664828808615,2016-08-08
David Guez,Clay,1470.2212284754914,2016-02-15
Karan Rastogi,Clay,1470.1721796717984,2017-02-03
Adam Hornby,Clay,1470.1134757950954,2017-04-07
Yari Bernardo,Clay,1470.1080952307836,2000-04-07
Vivek Shokeen,Clay,1470.1061831420425,2007-02-09
Hyun Joon Suk,Clay,1470.0416136445333,2005-03-04
Elmar Gerth,Clay,1469.9858526308947,2003-04-04
Fredrik Aarum,Clay,1469.8908801431621,2003-02-07
Emilio Benfele Alvarez,Clay,1469.8889646351918,2001-07-23
Mate Pavic,Clay,1469.7658417191033,2017-09-25
Jaime Faria,Clay,1469.7595805644576,2024-09-13
Olivier Sajous,Clay,1469.7541308104417,2013-04-05
John Bryan Decasa Otico,Clay,1469.739056974307,2019-04-05
Edgar Hernandez Perez,Clay,1469.7237302631318,2007-04-06
Jirat Navasirisomboon,Clay,1469.7085580929838,2020-03-06
Dmitriy Makeyev,Clay,1469.6897632480268,2007-04-06
Thomas Enqvist,Clay,1469.6610314391419,2005-10-24
Valentin Rahmine,Clay,1469.558722666215,2009-07-10
Alexandros Jakupovic,Clay,1469.5567371516336,2014-04-04
Sebastian Moreno,Clay,1469.4851034154838,2010-07-09
Erhan Oral,Clay,1469.4695015289756,2001-07-20
Ouassel Hared,Clay,1469.45900434943,2009-03-06
Rogier Wassen,Clay,1469.3947474360746,2004-09-27
Maxime Janvier,Clay,1469.3657164943588,2024-07-01
Gabor Borsos,Clay,1469.350553258788,2019-02-01
Peter Wessels,Clay,1469.3243602231944,2007-10-07
Bartlomiej Dabrowski,Clay,1469.0798716190895,2004-04-09
Mark Lajal,Clay,1468.9282446699174,2024-09-13
Petr Kralert,Clay,1468.9195865415884,2001-04-09
Sergey Betov,Clay,1468.8583959358007,2012-09-17
Jicham Zaatini,Clay,1468.799170668025,2008-04-11
Ivaylo Traykov,Clay,1468.7728694003827,2007-07-20
Dentry Mortimer,Clay,1468.736306793522,2002-07-12
Melvin Tong,Clay,1468.736306793522,2001-04-06
Nick Van Rosberg,Clay,1468.736306793522,2011-03-04
Gilbert Wong,Clay,1468.736306793522,2010-07-09
Sebastian Dominko,Clay,1468.736306793522,2024-02-02
Rajeev Rajapakse,Clay,1468.7229488863377,2010-03-05
Herbert Wiltschnig,Clay,1468.7012554618527,2002-07-22
Louis Vosloo,Clay,1468.6983514227604,2002-05-03
Federico Camacho,Clay,1468.6484600450567,2001-04-06
Marinko Matosevic,Clay,1468.521687230566,2015-08-03
Marko Djokovic,Clay,1468.5147015811065,2012-04-30
Scott Willinsky,Clay,1468.4830203093272,2006-02-10
Thomas Larsen,Clay,1468.430498895999,2001-09-21
Andrea Collarini,Clay,1468.4207424209883,2024-07-22
Andrej Nedic,Clay,1468.3159409278865,2024-02-03
Lukas Mugevicius,Clay,1468.2856555963926,2017-04-07
Patrick Kypson,Clay,1468.255627896133,2024-04-01
Johannes Ager,Clay,1468.1557490703644,2004-07-19
Max Purcell,Clay,1468.1033759942463,2024-08-26
Federico Luzzi,Clay,1468.0739478846374,2007-07-23
Martin Garcia,Clay,1468.056991533483,2002-06-17
Davide Sanguinetti,Clay,1468.0380981667577,2007-09-24
Milen Velev,Clay,1468.0353208929698,2002-05-03
Jacob Rasolondrazana,Clay,1468.0129315509903,2015-07-17
Mahammad Abid,Clay,1468.0094641152527,2023-02-03
Rachid Baba Aissa,Clay,1468.002053534787,2006-04-07
Rolando Ruel,Clay,1468.0,2003-04-04
Yanki Erel,Clay,1467.9844382700653,2024-09-13
Gunther Darkey,Clay,1467.981329764362,2005-07-15
Cesar Cruz,Clay,1467.9517255133862,2024-09-14
Ilya Snitari,Clay,1467.9235186817934,2024-02-03
Adrians Zguns,Clay,1467.8734211084436,2009-07-10
Robin Kern,Clay,1467.8444608906439,2013-07-08
Peter Gojowczyk,Clay,1467.7987307945216,2022-08-29
Diego Moyano,Clay,1467.737945104952,2004-02-16
Peter Torebko,Clay,1467.7044280344103,2019-07-15
Conor Niland,Clay,1467.538628663816,2012-04-06
Christopher Oconnell,Clay,1467.5091177338672,2024-11-04
Temur Ismailov,Clay,1467.4497664006947,2017-04-07
Juan Martin Aranguren,Clay,1467.4366508584906,2010-02-01
Tomislav Jotovski,Clay,1467.4267299502117,2010-07-09
Rasid Winklaar,Clay,1467.419783697838,2007-04-06
Sergei Cuptov,Clay,1467.35623295724,2005-07-15
Adam Kellner,Clay,1467.328662778389,2012-04-06
Musaad Al Jazzaf,Clay,1467.2976013366472,2004-02-06
Akira Santillan,Clay,1467.2366023568852,2017-09-25
Maximo Gonzalez,Clay,1467.2231470441147,2017-04-10
Vicente Elberto Anasta,Clay,1467.2090993917611,2013-02-01
Petros Baghdatis,Clay,1467.165821245503,2007-07-20
Hillel Rousseau,Clay,1467.139712797621,2013-04-05
Ariel Behar,Clay,1467.1163441927115,2014-09-12
Grzegorz Panfil,Clay,1467.0967340279958,2012-02-10
Dennis Novak,Clay,1466.9639753100444,2023-09-15
Markus Eriksson,Clay,1466.9302586134527,2019-09-13
Valentin Dimov,Clay,1466.920025942032,2010-07-09
Magnus Norman,Clay,1466.894429112596,2003-09-22
Juan Sebastian Langton,Clay,1466.877630541632,2012-04-06
Tuomas Ketola,Clay,1466.7911021905459,2005-07-15
Lazaro Navarro Batles,Clay,1466.731517475136,2003-04-04
Maxime Hamou,Clay,1466.6628752233596,2017-05-29
Mate Valkusz,Clay,1466.6030572101836,2024-09-13
David Marrero,Clay,1466.5562052692926,2010-05-03
Tadas Babelis,Clay,1466.4090923730532,2017-09-15
Benjamin Bonzi,Clay,1466.302964473773,2024-11-04
Jakub Herm Zahlava,Clay,1466.2771694929786,2001-07-16
Mariusz Fyrstenberg,Clay,1466.2715668760545,2013-02-01
Artem Smirnov,Clay,1466.1834375131705,2018-02-02
Vincent Spadea,Clay,1466.1320912751137,2010-02-22
Stefan Koubek,Clay,1466.0866229990534,2011-03-04
Sebastian Rieschick,Clay,1466.0857041957097,2011-10-17
Simon Rea,Clay,1466.026988288613,2007-04-06
Olivier Malcor,Clay,1465.9891935002074,2001-04-09
Filip Dewulf,Clay,1465.9649558128456,2001-02-09
Juan Carlos Ramirez,Clay,1465.7876172186293,2014-04-04
Filip Urban,Clay,1465.7588264710437,2005-03-04
Lorenzo Giustino,Clay,1465.70317085394,2023-04-17
Valentin Vacherot,Clay,1465.6938078020332,2024-05-27
Anthony Marshall,Clay,1465.6545988859666,2013-02-01
Kimmer Coppejans,Clay,1465.6109196214554,2023-09-20
Konstantinos Mikos,Clay,1465.4747260942272,2008-07-18
Filippo Baldi,Clay,1465.4504927435005,2019-07-22
Denes Lukacs,Clay,1465.4038929230935,2009-07-10
Cristobal Saavedra Corvalan,Clay,1465.2551029737624,2010-07-09
Andres Weisskopf,Clay,1465.1531938267617,2013-04-05
Di Wu,Clay,1464.961391925754,2019-09-23
Daniel Rincon,Clay,1464.9564282144834,2024-04-15
Markus Hipfl,Clay,1464.9198491629716,2005-07-25
Alexis Klegou,Clay,1464.894187935975,2022-03-04
Tim Goransson,Clay,1464.7457268677022,2008-07-07
Marvin Rolle,Clay,1464.7283059599556,2009-07-10
Gustavo Ramirez,Clay,1464.5082325202961,2014-04-04
Julian Reister,Clay,1464.3646502739202,2015-07-27
Marcelo Arevalo,Clay,1464.2886162058383,2024-09-14
Antoine Bellier,Clay,1464.2086177394388,2023-02-06
Stanislav Vovk,Clay,1463.8876464691878,2012-09-14
Sergis Kyratzis,Clay,1463.8159045722148,2014-04-04
Ayed Zatar,Clay,1463.5211913798885,2019-09-14
Carlos Taberner,Clay,1463.1536614240895,2024-04-15
Evgeny Korolev,Clay,1463.063626788112,2013-07-15
Mate Delic,Clay,1462.7945892266077,2015-09-18
Stefano Pescosolido,Clay,1462.7870214107318,2004-07-19
Jimmy Wang,Clay,1462.6727253178453,2015-09-18
Luis Patino,Clay,1462.6158044271317,2021-03-05
Lovro Zovko,Clay,1462.589884324604,2012-05-21
Gregory Carraz,Clay,1462.4189471925686,2006-01-02
Vincent Millot,Clay,1462.2912304313675,2018-07-30
Sasa Tuksar,Clay,1461.9836380660659,2006-05-29
Leonardo Azzaro,Clay,1461.8322532030697,2006-07-24
Marc Rosset,Clay,1461.6114068625652,2004-10-25
Ugo Humbert,Clay,1461.5934506761691,2024-10-28
Joao Sousa,Clay,1461.3914500600488,2024-04-01
Andrei Stoliarov,Clay,1461.2997777468397,2004-10-11
Rui Machado,Clay,1461.184214810114,2015-09-18
Jaroslav Pospisil,Clay,1461.1231883729602,2013-10-14
Boris Pashanski,Clay,1461.000593807369,2013-02-01
Stephane Bohli,Clay,1460.6768907992725,2013-06-16
Max Mirnyi,Clay,1460.2263876674674,2008-08-11
Rinky Hijikata,Clay,1460.190202522028,2024-10-02
Karim Mohamed Maamoun,Clay,1459.9337990848246,2023-09-16
Daniel Vallverdu,Clay,1459.7998250531812,2009-09-18
Pere Riba,Clay,1459.6296435932697,2016-02-01
Luca Nardi,Clay,1459.6157390537999,2024-10-02
Jamie Delgado,Clay,1459.6025996721753,2006-07-21
Antonio Veic,Clay,1459.5058550387196,2015-02-02
Kyu Tae Im,Clay,1459.3551037350842,2011-07-08
Kevin Krawietz,Clay,1459.341242822123,2024-02-02
Luka Belic,Clay,1459.3399301494364,2008-07-14
Aleksandar Vukic,Clay,1459.197224874146,2024-10-14
Martin Rodriguez,Clay,1459.1265177982707,2001-04-23
Dimitar Grabuloski,Clay,1459.0128464645024,2010-07-09
Christophe Rochus,Clay,1458.9009470659246,2010-07-19
Micke Kontinen,Clay,1458.9001018570063,2015-07-17
